Sample,SetupCpuTicks,StopCpuTicks,CleanupCpuTicks,SetupKernelTicks,StopKernelTicks,CleanupKernelTicks,LatencyTicks
8051,800,1260,10,800,1260,10,124415
8052,1580,2680,30,0,0,0,171736
8053,2210,2660,20,0,0,0,170803
8054,2190,2630,20,490,730,10,168661
8055,2180,2950,20,610,2950,20,183242
8056,2180,2660,10,2180,1530,0,171405
8057,2150,2630,10,600,730,0,167138
8058,2160,2780,30,600,0,0,182982
8059,2170,2640,30,0,0,0,169221
8060,2180,2640,10,0,650,0,169042
8061,2210,2620,30,610,730,10,167719
8062,2470,2630,20,2470,2630,20,167930
8063,2160,2660,10,1410,740,0,169331
8064,2260,2630,20,630,730,0,168451
8065,2160,2990,20,600,2990,20,188209
8066,2200,2650,20,2200,1480,0,168371
8067,2160,2670,30,600,740,10,171465
8068,2180,6500,30,610,6500,30,555716
8069,2370,2720,20,2370,1660,0,173527
8070,2170,2650,10,600,740,0,168721
8071,2500,2620,20,0,0,0,167198
8072,2180,2630,20,0,0,0,167850
8073,2160,2630,20,0,0,0,168500
8074,2150,2960,20,0,2960,20,186838
8075,2170,2640,20,2020,730,10,169041
8076,2160,2630,10,600,730,0,168010
8077,2160,2760,20,600,0,0,181680
8078,2190,2620,20,0,0,0,167760
8079,2170,2650,20,0,640,10,169962
8080,2180,2630,20,610,730,0,167499
8081,2490,2640,20,2490,2640,20,167979
8082,2160,2620,30,1380,730,10,167569
8083,5200,7080,20,1440,0,0,440294
8084,2420,1250,20,0,170,10,123544
8085,720,1230,20,200,340,10,121861
8086,700,1210,20,200,330,10,119929
8087,1950,2680,20,0,0,0,172266
8088,2220,2660,20,0,0,0,169082
8089,2170,2630,20,440,730,10,168009
8090,2180,2900,20,610,2900,20,181420
8091,2180,2620,20,2180,1550,0,167759
8092,2160,2640,20,600,730,10,168080
8093,2160,2760,30,600,0,0,181309
8094,2170,2650,20,0,0,0,169101
8095,2160,2720,30,0,660,10,172075
8096,2160,2630,10,600,730,0,166898
8097,2500,2650,20,2500,2650,20,169752
8098,2160,2640,20,1360,730,10,168741
8099,2160,2640,30,600,730,10,168460
8100,2160,2970,20,600,0,0,186117
8101,2160,2620,20,0,0,0,167699
8102,2190,2620,20,0,0,0,167188
8103,2160,2860,110,0,2860,110,168420
8104,1960,2640,30,1960,2640,30,169302
8105,2180,2660,30,890,740,10,169872
8106,2180,2660,20,610,740,0,171185
8107,2230,2700,20,0,0,0,170974
8108,2190,2650,30,0,0,0,170914
8109,2160,2660,10,510,740,0,170212
8110,2150,2750,20,590,0,0,180228
8111,2170,2640,20,0,0,0,168941
8112,2170,2620,30,0,630,10,168311
8113,2160,2680,30,600,740,10,176021
8114,2480,2640,20,0,0,0,168871
8115,2170,2630,20,0,0,0,169081
8116,4400,4680,30,0,0,0,406023
8117,6050,3950,70,0,0,0,197574
8118,2200,2980,20,250,830,10,180989
8119,2390,2690,20,2390,2690,20,172115
8120,2220,2620,20,1440,730,0,168000
8121,2160,2630,30,600,730,10,168520
8122,2170,2890,30,610,2890,30,167500
8123,2160,2620,30,2160,1560,10,166768
8124,2170,2640,20,600,740,0,169041
8125,2160,2760,20,600,0,0,181990
8126,2190,2650,20,0,0,0,169732
8127,2150,2710,20,0,660,0,170834
8128,2170,2610,20,600,730,0,166638
8129,2450,2640,20,2450,2640,20,168440
8130,2160,2710,20,1410,750,10,174549
8131,2140,2620,30,590,730,10,168390
8132,2190,2950,30,610,2950,30,185866
8133,2160,2610,20,2160,1520,0,167479
8134,2180,2650,20,600,740,10,169773
8135,2180,2760,30,610,0,0,182831
8136,2190,2650,30,0,0,0,171215
8137,2170,2650,20,0,650,0,169321
8138,2190,2660,20,610,740,0,171125
8139,2450,2650,30,0,0,0,169531
8140,2190,2610,20,0,0,0,166548
8141,2170,2630,20,0,0,0,169041
8142,2210,2970,20,0,0,0,185346
8143,2280,2750,20,0,0,0,172956
8144,2190,2660,20,0,0,0,171425
8145,2160,2800,20,0,0,0,184954
8146,2180,2620,20,0,0,0,167860
8147,2170,2620,30,0,0,0,168329
8148,2180,2630,30,0,0,0,169202
8149,7960,2200,10,7960,1840,0,217423
8150,3960,1260,10,1100,350,0,124495
8151,1230,2610,20,0,0,0,168039
8152,2180,2660,20,0,0,0,171335
8153,2180,2640,20,210,740,0,168690
8154,2160,2920,30,600,2920,30,182281
8155,2250,2640,10,2250,1480,0,168490
8156,2170,2650,30,600,740,10,170794
8157,2180,2630,10,610,730,0,167398
8158,2450,2810,20,2450,2810,20,180008
8159,2170,2680,10,1290,750,0,170824
8160,2220,2630,20,620,730,0,168880
8161,2400,2650,20,2400,2650,20,170314
8162,2180,2620,30,2180,2620,30,168109
8163,2170,2650,20,770,740,0,170474
8164,2170,2950,20,600,0,0,186467
8165,2250,2700,20,0,0,0,174670
8166,2170,2750,20,0,0,0,174519
8167,2180,2620,20,0,0,0,167369
8168,2460,2660,20,0,0,0,170553
8169,2190,2630,30,0,0,0,169121
8170,2170,2650,20,0,0,0,169682
8171,2270,2650,30,2270,2650,30,170093
8172,2170,2620,30,2130,730,10,167899
8173,2180,2630,10,610,730,0,167950
8174,2170,7520,20,600,0,0,640712
8175,2250,2730,20,0,660,10,174139
8176,2180,2980,20,600,2980,20,185295
8177,2200,2650,10,2200,1490,0,169673
8178,2200,2650,20,610,740,0,169932
8179,2150,2890,20,600,0,0,193428
8180,2190,2740,30,0,0,0,177283
8181,2180,2650,30,0,710,10,170854
8182,11420,4170,30,7690,1160,10,207237
8183,2170,2670,20,610,740,0,170424
8184,2540,2660,20,2540,2660,20,170523
8185,2200,2640,20,2200,2640,20,168130
8186,2170,2610,20,2170,2610,20,166608
8187,2160,2760,30,2160,280,10,181611
8188,2190,2640,30,610,730,10,168350
8189,2170,2760,10,600,770,0,174540
8190,2170,2630,20,600,730,10,169301
8191,2510,2670,20,2510,2670,20,169973
8192,2000,2670,30,1140,740,10,171785
8193,2160,2630,10,600,730,0,168521
8194,2170,2930,20,600,2930,20,182461
8195,2180,2630,30,2180,1530,10,168661
8196,2180,2650,30,600,740,10,169982
8197,2160,2770,20,600,0,0,182311
8198,2180,2630,20,0,0,0,168510
8199,2150,2620,10,0,630,0,166738
8200,2150,2610,20,600,720,10,167418
8201,2520,2630,30,0,0,0,168561
8202,2150,2640,20,0,0,0,168200
8203,2160,2630,30,0,0,0,168000
8204,2150,2920,20,0,0,0,183022
8205,2160,2630,20,0,0,0,168090
8206,2160,2600,30,0,0,0,166487
8207,2140,2660,20,0,0,0,171125
8208,2460,3930,20,2460,2100,10,195951
8209,2220,3860,60,620,1070,20,193127
8210,2130,2670,20,590,740,10,174068
8211,2510,2670,30,2510,2670,30,171435
8212,2170,2620,20,1340,730,10,167398
8213,2170,2780,10,610,770,0,184154
8214,2160,2950,20,600,2950,20,183903
8215,4290,2620,30,3550,730,10,380565
8216,7920,1280,20,0,0,0,126718
8217,720,1230,20,0,280,10,121521
8218,710,1210,20,200,330,10,119127
8219,680,1190,20,190,330,10,118626
8220,690,1190,20,190,330,10,118536
8221,1150,2680,30,0,0,0,171756
8222,2210,2680,20,0,0,0,170994
8223,2290,2630,10,260,730,0,167409
8224,2160,2940,20,600,0,0,184103
8225,2210,2670,20,0,0,0,170584
8226,2170,2630,30,0,0,0,167678
8227,2170,2650,20,0,0,0,170944
8228,2190,2620,20,2190,2620,20,167568
8229,2180,2620,20,2180,2620,20,167569
8230,2170,2620,20,2170,2620,20,168060
8231,2470,2670,30,2470,2670,30,172697
8232,2170,2640,20,2170,2640,20,168780
8233,2170,2620,20,1100,730,0,168220
8234,2170,2750,20,600,0,0,180147
8235,2190,2620,20,0,0,0,168020
8236,2170,2630,20,0,630,10,168430
8237,2160,2650,20,600,740,0,168620
8238,2480,2640,30,0,0,0,169051
8239,2160,2630,30,0,0,0,168961
8240,2160,2630,20,0,0,0,167658
8241,2180,2930,20,0,0,0,182041
8242,2170,2630,20,0,0,0,167658
8243,2170,2650,20,0,0,0,169592
8244,2150,2780,30,0,0,0,183613
8245,2190,2630,20,0,0,0,168851
8246,2160,2610,20,0,0,0,166747
8247,2170,2620,20,0,0,0,167158
8248,5950,5140,20,5950,4010,0,337160
8249,1120,1260,10,310,350,0,124515
8250,3540,3650,20,0,0,0,197994
8251,800,1250,20,0,0,0,124104
8252,710,1190,10,0,280,10,117735
8253,690,1190,0,190,330,0,117325
8254,870,1200,10,870,1200,10,117785
8255,700,1200,10,700,1200,10,118736
8256,720,1200,20,720,1200,20,119337
8257,730,1210,10,730,1210,10,118927
8258,700,1210,10,700,1210,10,119117
8259,690,2940,20,420,0,0,187909
8260,2220,2650,30,0,0,0,170383
8261,2190,2630,20,0,710,0,167820
8262,2160,2780,20,600,0,0,182491
8263,2180,2640,20,0,0,0,169262
8264,2170,2640,20,0,650,0,169331
8265,2000,2620,20,560,730,0,167780
8266,2490,2660,20,2490,2660,20,170593
8267,2180,2620,20,1370,730,10,167089
8268,2160,2620,30,600,730,10,167538
8269,2170,2950,20,600,2950,20,185686
8270,2170,2630,20,2170,1520,10,168159
8271,2160,2630,30,600,730,10,169322
8272,2190,2820,20,610,0,0,187899
8273,2220,2630,20,0,0,0,167499
8274,2190,2620,30,0,660,10,168009
8275,2170,2640,30,610,730,10,168932
8276,2510,2660,30,2510,2660,30,169812
8277,2180,2650,20,1360,740,0,170094
8278,2190,2610,30,610,720,10,168550
8279,2180,2930,20,600,2930,20,183413
8280,8360,2960,130,4700,0,0,192035
8281,2110,2640,30,0,0,0,169802
8282,2180,2670,10,0,720,0,171686
8283,5030,6390,30,1400,6290,10,357331
8284,1270,1320,20,350,370,0,131485
8285,720,1270,20,200,350,10,125577
8286,690,1200,10,190,340,0,118587
8287,890,1220,10,890,1220,10,120258
8288,700,1250,10,700,1250,10,123935
8289,710,1230,10,710,1230,10,121580
8290,720,1280,10,720,1280,10,126247
8291,700,1240,10,700,1240,10,122843
8292,840,2810,20,0,0,0,175290
8293,2210,2640,20,0,0,0,169622
8294,2180,2660,20,260,740,10,170434
8295,2200,2780,20,610,0,0,184724
8296,2180,2640,30,0,0,0,168942
8297,2170,2610,30,0,640,10,167158
8298,2170,2600,30,600,720,10,167309
8299,2470,2620,20,0,0,0,166437
8300,2150,2600,20,0,0,0,165286
8301,2150,2680,20,0,0,0,172466
8302,2160,2920,30,0,0,0,182612
8303,2160,2660,20,0,0,0,169612
8304,2150,2620,30,0,0,0,167569
8305,2160,2740,20,0,0,0,180428
8306,2200,2620,20,0,0,0,167790
8307,2170,2630,20,0,0,0,168891
8308,2150,2620,30,0,0,0,167119
8309,2480,2610,30,0,0,0,166777
8310,2160,2610,20,0,0,0,166227
8311,2150,2600,20,0,0,0,166027
8312,2160,2910,30,0,2910,30,181300
8313,2160,2630,20,1520,730,0,167669
8314,2150,2610,20,600,720,10,165676
8315,2150,2620,10,600,730,0,166387
8316,4830,2320,30,0,0,0,204794
8317,8090,2890,30,0,0,0,192306
8318,2220,2650,30,0,0,0,169581
8319,2170,2670,30,0,0,0,172186
8320,2160,2660,30,0,650,10,170974
8321,2500,2630,20,2500,2630,20,167389
8322,2170,2620,20,1390,730,0,166617
8323,2270,2630,30,630,730,10,168701
8324,2170,3060,20,600,3060,20,188079
8325,2180,2640,20,2180,1440,0,168581
8326,2170,2630,30,600,730,10,168610
8327,2160,2790,20,600,0,0,184835
8328,2160,2620,20,0,0,0,167148
8329,2170,2610,20,0,630,0,166618
8330,2160,2620,10,600,730,0,166948
8331,2380,2630,20,0,0,0,168881
8332,2190,2650,20,0,0,0,168971
8333,2200,2610,30,540,730,10,167329
8334,2160,2970,20,600,0,0,186947
8335,2190,2630,30,0,0,0,168040
8336,2170,2640,20,0,0,0,168430
8337,2160,2640,20,0,0,0,169532
8338,2040,2670,30,2040,2610,10,171384
8339,2180,2630,20,610,730,0,167870
8340,2160,2700,30,600,750,10,176362
8341,2360,2730,20,0,0,0,172467
8342,2170,2620,20,0,0,0,167949
8343,2160,2620,30,540,730,10,167379
8344,2160,2910,30,600,0,0,182702
8345,2200,2630,30,0,0,0,169222
8346,2170,2620,20,0,0,0,167449
8347,2170,2790,20,0,0,0,171154
8348,2470,2640,20,2470,2640,20,167970
8349,5470,12010,30,1570,0,0,697516
8350,2260,2720,30,0,0,0,173708
8351,2210,2660,20,0,450,0,169692
8352,2520,2640,30,2520,2640,30,168360
8353,2180,2630,10,1370,730,0,168099
8354,2160,2650,20,600,740,0,169763
8355,2160,3050,30,600,0,0,189050
8356,2190,2630,20,0,0,0,167529
8357,2170,2650,20,0,0,0,169702
8358,2160,2790,20,0,0,0,183673
8359,2200,2630,20,0,0,0,167849
8360,2160,2650,20,0,0,0,169422
8361,2160,2640,30,0,500,10,169542
8362,2480,2640,20,2480,2640,20,168521
8363,2180,2640,20,1400,730,10,168990
8364,2160,2650,20,600,740,10,169222
8365,2150,2920,20,600,0,0,183032
8366,2190,2630,30,0,0,0,168751
8367,2170,2630,30,0,0,0,168250
8368,2170,2640,20,0,0,0,167679
8369,2460,2660,30,0,0,0,169772
8370,2170,2650,20,0,0,0,169693
8371,2170,2620,30,0,0,0,167419
8372,2280,2620,30,2280,2620,30,168100
8373,2170,2670,20,2060,750,0,172205
8374,2180,2620,30,600,730,10,168420
8375,2180,2770,30,610,0,0,182050
8376,2190,2640,20,0,0,0,168571
8377,2180,2750,30,0,680,10,180268
8378,2170,2620,30,600,730,10,167219
8379,2530,2740,30,2530,2740,30,178594
8380,2170,2640,20,1280,740,0,168882
8381,2170,2650,20,600,740,0,170644
8382,5730,2810,30,5730,2810,30,402548
8383,8470,4470,80,3500,4470,80,223612
8384,2280,3920,60,1840,1090,10,195791
8385,2260,6940,30,630,0,0,522426
8386,2150,2670,30,0,450,10,171675
8387,2200,2630,10,610,730,0,167880
8388,2090,2650,20,580,740,0,170322
8389,2530,2640,20,0,0,0,168361
8390,2080,2650,20,0,0,0,170984
8391,2170,2620,20,0,0,0,166968
8392,2070,2960,20,0,0,0,183863
8393,2170,2620,20,0,0,0,166428
8394,2100,2600,30,0,0,0,167338
8395,2170,2720,20,0,2720,20,177865
8396,2080,2640,30,2080,2070,10,168720
8397,2160,2620,30,600,730,10,166709
8398,2050,2620,20,570,730,0,167669
8399,2450,2650,30,2450,2650,30,168481
8400,2170,2620,20,1410,730,0,167419
8401,2210,2660,30,610,740,10,171255
8402,2160,2830,20,600,0,0,187648
8403,2190,2630,30,0,0,0,168882
8404,2160,2640,10,0,660,0,168090
8405,2160,2620,20,600,730,0,166438
8406,2480,2610,30,2480,2610,30,167058
8407,2180,2610,30,1420,720,10,166909
8408,2160,2630,10,600,730,0,168770
8409,2160,2950,20,600,0,0,184995
8410,2170,2620,30,0,0,0,168400
8411,2040,2620,30,0,0,0,167208
8412,2180,2770,20,0,0,0,182341
8413,2170,2610,20,0,0,0,166087
8414,2160,2620,20,0,0,0,167829
8415,5750,10960,30,5230,3050,10,624939
8416,2260,2700,30,630,750,10,172616
8417,2580,2650,30,2580,2650,30,170073
8418,2190,2600,20,1320,720,10,166196
8419,2070,2610,20,580,720,10,166478
8420,2160,2930,20,600,2930,20,183212
8421,2060,2670,20,2060,1630,0,171956
8422,2150,2600,20,600,720,10,165175
8423,2050,2650,160,570,740,160,170143
8424,2140,2620,20,2140,2620,20,167749
8425,2090,2650,20,2090,2650,20,169873
8426,2150,2680,10,890,750,0,171154
8427,2360,2660,30,2360,2660,30,172817
8428,2170,2610,10,1450,730,0,165795
8429,2170,2620,30,600,730,10,168090
8430,2220,2840,30,620,0,0,189330
8431,2200,2660,20,0,0,0,170824
8432,2150,2640,10,0,670,0,168700
8433,2150,2630,20,600,730,0,169182
8434,2500,2610,30,0,0,0,167068
8435,2160,2640,20,0,0,0,168591
8436,2140,2620,20,0,0,0,167389
8437,2160,2940,30,0,2940,30,185476
8438,2180,2660,10,2020,740,0,170754
8439,2160,2650,20,600,740,0,170053
8440,2160,2740,20,600,0,0,179647
8441,2190,2620,30,0,0,0,167539
8442,2170,2610,30,0,620,10,167508
8443,2160,2620,30,600,730,10,167489
8444,2460,2670,20,0,0,0,170794
8445,2170,2640,30,0,0,0,168941
8446,2160,2600,20,0,0,0,165546
8447,2160,2910,20,0,2910,20,181731
8448,7970,2210,30,3670,610,10,219436
8449,5070,2720,20,5070,1610,0,174669
8450,2240,2700,20,620,750,10,172345
8451,2210,2610,20,620,720,10,167479
8452,2160,2920,30,600,2920,30,183302
8453,2160,2650,20,2160,1550,0,169101
8454,2180,2620,30,600,730,10,168420
8455,2170,2600,30,600,720,10,165897
8456,2200,2660,20,2200,2660,20,168941
8457,2140,2650,10,1370,740,0,167780
8458,2150,2600,30,600,720,10,165866
8459,2460,2630,30,0,0,0,168030
8460,2170,2640,30,0,0,0,170062
8461,2170,2600,30,0,0,0,166247
8462,2160,2760,30,0,0,0,181269
8463,2200,2660,20,0,0,0,169162
8464,2170,2610,20,0,0,0,166917
8465,2180,2620,20,330,730,0,168331
8466,2510,2680,20,2510,2680,20,171955
8467,2170,2630,30,1340,730,10,168481
8468,2170,2630,20,610,730,0,168240
8469,2160,2990,20,600,2990,20,186248
8470,2180,2640,20,2180,1490,0,168520
8471,2160,2630,30,600,730,10,168351
8472,2160,2770,30,600,0,0,182761
8473,2180,2640,30,0,0,0,168751
8474,2180,2620,20,0,640,10,166838
8475,2180,2620,20,610,730,0,166638
8476,2460,2650,20,2460,2650,20,169792
8477,2170,2880,20,1400,800,0,194359
8478,1720,2610,30,480,720,10,170372
8479,2140,3130,30,590,3130,30,194650
8480,2170,2670,20,2170,1400,0,170433
8481,5970,5420,30,1660,0,0,428988
8482,5560,4080,30,240,1130,10,203682
8483,1930,1220,20,540,340,0,121881
8484,720,2960,30,200,0,0,192796
8485,2170,2630,30,0,0,0,168140
8486,2070,2640,20,0,680,0,168891
8487,2160,2750,20,600,0,0,180969
8488,2080,2620,20,0,0,0,166958
8489,2560,2960,10,0,800,0,200558
8490,2700,3180,20,750,0,0,223061
8491,5890,2760,20,0,470,10,176433
8492,2120,2810,20,590,0,0,185786
8493,2090,2630,20,0,0,0,167960
8494,2050,2610,30,0,580,10,167308
8495,2070,2600,20,580,720,10,167359
8496,2430,2620,20,2430,2620,20,166296
8497,2090,2600,20,1430,720,10,165977
8498,2050,2590,10,570,720,0,165626
8499,2050,2880,20,570,2880,20,180118
8500,2090,2630,10,2090,1630,0,167899
8501,2060,2590,10,580,720,0,165386
8502,2040,2590,20,560,720,10,165185
8503,2360,2650,20,2360,2650,20,169733
8504,2060,2600,30,1440,720,10,166527
8505,2070,2590,10,580,720,0,164625
8506,2090,2980,20,580,2980,20,188900
8507,2070,2630,10,2070,1580,0,168140
8508,2070,2590,30,570,720,10,165496
8509,2070,2590,20,580,720,0,166338
8510,2380,2620,20,2380,2620,20,167398
8511,2060,2630,30,1450,730,10,169753
8512,2080,2600,20,580,720,10,166828
8513,2080,2880,20,580,2880,20,180639
8514,4300,9250,20,3600,7090,0,525501
8515,1790,1260,10,500,350,0,125446
8516,720,1220,10,200,340,0,120168
8517,700,1230,10,200,340,0,121600
8518,720,1220,10,200,340,0,119237
8519,710,2560,60,190,0,0,173428
8520,2030,2610,20,0,0,0,163743
8521,760,1270,10,0,0,0,125396
8522,720,1210,20,0,320,10,119427
8523,690,1220,0,190,340,0,119417
8524,2390,2640,20,0,0,0,170023
8525,2090,2710,20,0,0,0,177444
8526,2160,2630,20,520,740,0,167569
8527,2390,2640,30,2390,2640,30,169041
8528,2160,2610,20,2160,2610,20,166598
8529,2080,2620,20,2080,2620,20,167748
8530,2170,2820,10,2170,510,0,185987
8531,2060,2620,30,570,730,10,168330
8532,2160,2630,20,600,730,10,167028
8533,2090,2640,20,580,740,0,168700
8534,2490,2610,20,2490,2610,20,166418
8535,2080,2600,30,1380,720,10,167378
8536,2180,2620,10,610,730,0,166948
8537,2070,2920,20,570,0,0,184203
8538,2170,2620,20,0,0,0,167329
8539,2060,2640,30,0,0,0,170093
8540,2160,2620,20,0,0,0,167019
8541,2380,2640,30,0,0,0,169602
8542,2180,2590,20,0,0,0,164435
8543,2070,2600,20,0,0,0,167108
8544,2170,2930,20,0,0,0,182282
8545,2070,2650,20,0,0,0,169601
8546,2230,2630,20,0,0,0,167169
8547,4980,5390,20,0,0,0,373906
8548,5290,3160,20,0,0,0,186467
8549,2140,2990,30,0,0,0,186557
8550,2200,2620,20,0,0,0,166798
8551,2060,2590,20,0,0,0,165375
8552,2170,2810,20,0,0,0,186988
8553,2190,2660,20,0,0,0,169972
8554,2170,2630,20,0,0,0,167139
8555,2160,2600,20,0,0,0,165896
8556,2490,2630,30,1870,730,10,167019
8557,2170,2630,30,600,730,10,168110
8558,1910,2630,30,530,730,10,168641
8559,2170,2930,20,600,2930,20,184073
8560,2210,2640,20,2210,1510,0,169843
8561,2190,2630,10,610,730,0,168540
8562,2170,2770,20,600,0,0,182281
8563,2200,2640,30,0,0,0,169571
8564,2170,2630,30,0,650,10,167780
8565,2170,2650,30,600,740,10,169611
8566,2500,2650,20,2500,2650,20,170334
8567,2160,2640,30,1370,730,10,169341
8568,2160,2640,30,600,730,10,168490
8569,2190,2920,30,610,2920,30,183983
8570,2190,2630,30,2190,1520,10,169523
8571,2180,2640,20,600,740,0,168210
8572,2170,3110,20,600,0,0,193148
8573,2190,2640,20,0,0,0,169561
8574,2180,2640,20,10,730,10,169502
8575,2180,2640,20,600,740,0,169111
8576,2290,2640,20,0,0,0,169131
8577,2180,2640,20,0,0,0,168731
8578,2260,2620,30,530,730,10,167920
8579,2190,2940,20,610,0,0,183332
8580,5390,2660,20,0,0,0,393905
8581,7820,2530,20,4110,710,0,164284
8582,770,1230,20,220,340,10,122191
8583,730,1220,30,200,340,10,121872
8584,720,1230,20,200,340,10,121750
8585,710,1380,10,200,0,0,136032
8586,730,1210,10,0,0,0,119418
8587,710,1220,10,0,0,0,120409
8588,720,1290,10,0,0,0,127450
8589,720,1220,10,0,0,0,120439
8590,720,1660,60,0,0,0,142632
8591,2140,2660,20,0,0,0,169772
8592,2200,2660,30,0,310,10,171225
8593,2180,2630,30,610,730,10,168910
8594,2510,2650,30,2510,2650,30,171095
8595,2190,2630,20,1360,730,10,168129
8596,2160,7020,30,600,0,0,580653
8597,2260,2740,20,0,530,0,175871
8598,2200,2630,30,610,730,10,168461
8599,2170,2950,30,610,0,0,184824
8600,2180,2640,20,0,0,0,169242
8601,2200,2630,20,0,0,0,167779
8602,2200,2770,20,0,0,0,182101
8603,2180,2620,20,0,0,0,167178
8604,2160,2620,30,0,0,0,167670
8605,2170,2600,20,0,460,0,166177
8606,2340,2640,20,0,0,0,169082
8607,2190,2620,30,0,0,0,168040
8608,2170,2660,30,520,740,10,171505
8609,2170,2910,30,610,2910,30,182341
8610,2160,2610,30,2160,1540,10,167429
8611,2150,2730,30,600,760,10,173497
8612,2160,2620,30,600,730,10,167749
8613,2450,2640,30,0,0,0,169020
8614,6100,7920,30,0,0,0,633291
8615,2240,2700,20,0,0,0,173898
8616,2190,2650,30,0,0,0,170924
8617,2490,2660,20,2490,2660,20,169331
8618,2170,2640,30,970,730,10,169442
8619,2160,2660,10,600,740,0,169842
8620,2170,2950,20,600,2950,20,183873
8621,2180,2640,30,2180,1520,10,169701
8622,2170,2620,30,600,730,10,168010
8623,2160,2870,20,600,2870,20,183763
8624,2140,2660,30,2140,2660,30,170654
8625,2160,2620,30,2160,910,10,168380
8626,2150,2650,10,600,740,0,169622
8627,2290,2640,20,0,0,0,169342
8628,2170,2600,20,0,0,0,166137
8629,2160,2630,30,490,730,10,168260
8630,2180,2950,20,610,2950,20,183813
8631,1950,2610,20,1950,1460,10,167628
8632,2160,2630,30,600,730,10,168741
8633,2160,2620,30,600,730,10,168019
8634,2510,2640,30,2510,2640,30,169362
8635,2150,2660,30,1370,740,10,170293
8636,2160,2630,20,600,730,10,167500
8637,2180,2930,20,610,0,0,182981
8638,2180,2660,20,0,0,0,170854
8639,2170,2620,20,0,0,0,167719
8640,2170,2760,20,0,0,0,181270
8641,2190,2620,30,0,0,0,168280
8642,2160,2770,30,0,0,0,177925
8643,2170,2610,20,0,490,0,166527
8644,2450,2660,20,2450,2660,20,170243
8645,2170,2630,30,1400,730,10,168310
8646,2160,2660,20,600,740,10,169883
8647,8380,3240,20,0,410,0,210853
8648,1630,4320,20,450,1200,10,132587
8649,1240,2700,20,1240,2700,20,171654
8650,2210,2670,30,2210,2670,30,171865
8651,2160,2690,30,1510,750,10,173877
8652,2180,2960,20,610,0,0,183843
8653,2180,2660,20,0,0,0,171835
8654,2180,2620,20,0,0,0,167629
8655,2170,2620,20,0,0,0,167228
8656,2470,2630,20,2470,2630,20,168210
8657,2180,2850,30,630,790,10,175080
8658,2170,2630,30,600,730,10,168391
8659,2280,2650,30,2280,2650,30,169962
8660,2180,2630,20,2180,2630,20,168982
8661,2170,2630,20,850,730,10,168950
8662,2160,2790,20,600,0,0,182822
8663,2170,2660,20,0,0,0,170764
8664,2180,2640,20,0,650,10,169612
8665,2170,2640,20,600,740,0,170423
8666,2460,2620,20,2460,2620,20,167239
8667,2180,2650,30,1420,740,10,171163
8668,2170,2650,30,600,740,10,169712
8669,2170,2980,30,610,2980,30,188320
8670,2180,2660,10,2180,1490,0,169242
8671,2160,2620,30,600,730,10,168930
8672,2190,2760,20,610,0,0,181980
8673,2180,2630,30,0,0,0,167879
8674,2160,2730,30,0,660,10,172927
8675,2160,2660,30,600,740,10,170022
8676,2480,2630,20,2480,2630,20,168310
8677,2160,2600,30,1400,720,10,166096
8678,2170,2600,30,610,720,10,166888
8679,2170,2910,30,610,2910,30,183863
8680,2170,2640,20,2170,1540,10,167619
8681,4760,5770,20,1330,0,0,222210
8682,4890,1240,20,0,0,0,122462
8683,730,1200,10,0,0,0,118266
8684,700,1200,20,0,0,0,119297
8685,700,1370,20,0,0,0,136332
8686,710,1180,20,0,0,0,117385
8687,690,1180,20,0,0,0,117214
8688,760,1190,10,0,0,0,117415
8689,690,1200,20,0,0,0,118586
8690,710,2400,50,0,0,0,163543
8691,2110,2630,20,0,0,0,168981
8692,2220,2630,20,0,0,0,168231
8693,2160,2630,20,0,730,10,167558
8694,2500,2620,30,0,0,0,167289
8695,2200,2610,30,0,0,0,167639
8696,2160,2620,20,0,0,0,168811
8697,2060,3000,30,0,3000,30,182270
8698,2180,2640,20,1970,740,0,169132
8699,2160,2640,30,600,730,10,169432
8700,2150,2820,40,590,0,0,186858
8701,2270,2660,20,0,0,0,169802
8702,2160,7120,30,0,0,0,598790
8703,2270,2740,30,0,520,10,175550
8704,2000,2640,30,560,730,10,169893
8705,2170,2620,30,600,730,10,167728
8706,2580,2640,30,2580,2640,30,169613
8707,2160,2690,20,1310,750,0,174559
8708,2160,2630,30,600,730,10,168020
8709,2480,2680,20,0,0,0,171815
8710,2160,2640,20,0,0,0,168891
8711,2170,2590,30,570,720,10,165806
8712,2160,2780,20,600,0,0,183123
8713,2170,2640,20,0,0,0,168250
8714,5310,7200,40,780,0,0,426884
8715,2030,1260,10,0,0,0,123754
8716,720,1190,20,0,0,0,117745
8717,700,1230,10,0,0,0,121120
8718,690,1190,160,0,0,160,117575
8719,2300,2650,20,2300,2650,20,170253
8720,2280,2660,10,2280,1600,0,169973
8721,2190,2590,30,610,720,10,165767
8722,2310,2610,20,0,0,0,166657
8723,2190,2620,20,0,0,0,167149
8724,2170,2620,30,500,730,10,168060
8725,2300,2940,20,640,2940,20,184825
8726,2190,2630,20,2190,1510,10,168791
8727,2170,2610,20,600,730,0,166127
8728,2160,2630,20,600,730,10,167499
8729,2500,2640,20,0,0,0,169032
8730,2170,2630,20,0,0,0,168801
8731,2160,2600,20,0,0,0,165817
8732,2170,2910,30,0,0,0,183192
8733,2190,2650,20,0,0,0,170374
8734,2260,2640,20,0,0,0,169061
