Sample,SetupCpuTicks,StopCpuTicks,CleanupCpuTicks,SetupKernelTicks,StopKernelTicks,CleanupKernelTicks,LatencyTicks
1337,680,1220,10,0,0,0,120599
1338,680,1250,10,0,0,0,123523
1339,710,1230,10,0,0,0,121150
1340,700,1430,20,0,0,0,140970
1341,2410,2710,30,0,0,0,176573
1342,2200,2640,30,0,190,10,169512
1343,2170,2610,30,610,730,10,167699
1344,2480,2640,30,0,0,0,169972
1345,2250,2750,20,0,0,0,175281
1346,2190,2650,20,0,0,0,169742
1347,2150,2930,20,0,2930,20,184154
1348,2180,2620,40,2060,740,10,167679
1349,2180,2660,30,610,750,10,171585
1350,2190,2760,20,620,0,0,181610
1351,2200,2790,30,0,0,0,173237
1352,2160,2610,30,0,680,10,167399
1353,2180,2650,20,610,750,0,169311
1354,2330,2640,30,0,0,0,170054
1355,2200,2640,20,0,0,0,168811
1356,2170,2630,20,530,740,10,163914
1357,780,1430,10,220,0,0,139337
1358,8170,2180,30,0,460,10,215601
1359,4570,3070,20,1280,3070,20,193768
1360,2200,2680,10,2200,1390,0,170663
1361,2180,2630,30,610,740,10,169242
1362,2170,2630,20,610,740,0,168149
1363,2480,2660,20,2480,2660,20,169843
1364,2150,2630,20,1330,740,10,168089
1365,2160,2640,30,610,740,10,170524
1366,2480,2650,20,0,0,0,170303
1367,2180,2660,30,0,0,0,169312
1368,2180,2660,20,0,0,0,172966
1369,2190,2840,20,0,0,0,188330
1370,2180,2660,20,0,0,0,170743
1371,2170,2660,20,0,0,0,170333
1372,2170,2630,10,410,740,0,168109
1373,2480,2690,20,2480,2690,20,172917
1374,2190,2690,30,1320,760,10,174800
1375,2170,2630,20,610,740,0,168090
1376,2150,2950,20,600,0,0,184754
1377,2180,2630,20,0,0,0,169162
1378,2180,2630,20,0,0,0,164203
1379,770,1270,10,0,0,0,124905
1380,860,1280,10,0,0,0,126087
1381,710,1230,10,0,0,0,121551
1382,720,1210,10,0,0,0,119508
1383,720,1220,10,0,0,0,120299
1384,740,1210,10,0,0,0,120159
1385,1670,2690,20,0,0,0,174670
1386,2180,2690,30,0,0,0,172576
1387,2160,2660,20,0,0,0,170855
1388,2280,2940,30,160,2940,30,184223
1389,2180,2660,20,2180,1500,0,170794
1390,2000,2640,30,560,740,10,170022
1391,12390,2850,30,10790,800,10,188289
1392,2390,2690,30,2390,2690,30,172917
1393,2190,2640,30,1380,740,10,169141
1394,2110,2660,20,590,750,10,171526
1395,2410,2710,20,2410,2710,20,168610
1396,2110,2670,30,1340,750,10,172186
1397,2170,2630,10,610,740,0,167699
1398,2070,2790,20,580,0,0,185065
1399,2190,2630,20,0,0,0,167409
1400,2080,2640,30,0,630,10,169492
1401,2150,2620,10,600,740,0,167098
1402,2350,2650,20,0,0,0,170964
1403,2180,2630,20,0,0,0,168340
1404,2080,2630,20,0,0,0,169462
1405,2150,2960,20,0,2960,20,185486
1406,2070,2660,20,1890,750,0,171676
1407,2170,2610,30,610,730,10,168080
1408,2070,2730,70,580,2730,70,170845
1409,2190,2620,20,2190,2620,20,168199
1410,2060,2630,20,2060,1050,10,169613
1411,2190,2640,30,620,740,10,170322
1412,2290,2740,30,2290,2740,30,171325
1413,2170,3090,20,1420,870,0,214237
1414,2190,2660,30,610,750,10,171536
1415,2170,2920,20,610,2920,20,183082
1416,2170,2640,30,2170,1510,10,169032
1417,7780,2780,30,0,110,10,178715
1418,2110,2650,30,590,740,10,170774
1419,2160,2650,10,600,750,0,170063
1420,2070,2950,30,580,0,0,185826
1421,2170,2670,20,0,0,0,171986
1422,2060,2620,20,0,0,0,167909
1423,2170,2860,20,0,0,0,189842
1424,8190,2800,20,0,0,0,184955
1425,2130,3050,20,90,3050,20,191254
1426,2190,2660,10,2190,1410,0,169902
1427,2070,2630,30,580,740,10,168521
1428,2170,2860,20,610,0,0,190001
1429,2070,2650,20,0,0,0,170163
1430,2170,2650,30,0,650,10,170032
1431,2070,2620,10,580,740,0,167599
1432,2480,2640,20,2480,2640,20,168380
1433,2080,2750,30,1330,770,10,181720
1434,2170,2640,20,610,740,10,169181
1435,2060,2970,30,580,2970,30,189052
1436,2180,2610,20,2180,1450,0,167088
1437,2080,2640,20,580,740,10,170143
1438,2150,2640,20,600,740,10,168400
1439,2120,2720,20,2120,2720,20,176663
1440,2170,2640,20,2170,2640,20,169502
1441,2080,2630,20,2080,2630,20,169282
1442,2320,2610,30,1810,730,10,166848
1443,2090,2640,10,590,740,0,169032
1444,2160,2650,10,610,740,0,168260
1445,2070,2780,30,580,0,0,184824
1446,2170,2640,20,0,0,0,168499
1447,2050,2640,30,0,620,10,170483
1448,2240,2650,20,630,740,10,171244
1449,2480,2660,30,2480,2660,30,171395
1450,2220,2630,10,1350,740,0,168060
1451,2080,2640,30,580,740,10,168621
1452,2160,3000,30,610,3000,30,188339
1453,2180,2670,30,2180,1450,10,172637
1454,2170,2610,20,610,730,10,167639
1455,2160,2750,30,610,0,0,180339
1456,2190,2650,20,0,0,0,169882
1457,7690,3780,20,1460,0,0,232515
1458,2510,1240,10,0,0,0,122061
1459,720,1220,10,0,0,0,120639
1460,680,1240,20,0,0,0,123073
1461,690,1200,20,0,0,0,119006
1462,680,3050,30,0,0,0,199236
1463,2070,2660,20,0,0,0,171204
1464,2190,2660,20,0,0,0,170614
1465,2160,2960,30,0,2960,30,186246
1466,2170,2660,30,2170,1120,10,170624
1467,2160,2660,20,600,750,0,170272
1468,2170,2640,20,610,740,10,169883
1469,3390,2780,20,3390,2780,20,182020
1470,2210,2670,30,620,750,10,170233
1471,2200,2660,20,620,750,0,170793
1472,2510,2660,20,0,0,0,171144
1473,2180,2640,20,0,0,0,169221
1474,2160,2690,30,0,0,0,173368
1475,2230,2940,20,0,2940,20,184163
1476,2180,2710,20,2050,760,10,173869
1477,2170,2670,20,610,750,10,171554
1478,2170,2780,30,610,0,0,183573
1479,2190,2650,20,0,0,0,170343
1480,2160,2660,30,0,660,10,171385
1481,2160,2670,30,600,750,10,172646
1482,2500,2640,30,2500,2640,30,169883
1483,2210,2650,20,1350,740,10,169522
1484,2160,2660,20,610,750,0,169882
1485,2160,2950,20,600,2950,20,184904
1486,2190,2640,20,2190,1480,0,169593
1487,2160,2610,20,600,740,0,166857
1488,2180,2760,30,610,0,0,182322
1489,2180,2650,30,0,0,0,170112
1490,6120,9140,30,1020,0,0,651547
1491,2220,2710,20,0,0,0,173589
1492,2190,2850,20,0,0,0,181369
1493,2110,2640,20,0,0,0,168811
1494,2230,2650,20,0,0,0,169442
1495,2160,2600,10,200,730,0,163052
1496,780,2920,30,220,0,0,189502
1497,2180,2660,20,0,0,0,171244
1498,2210,2610,30,0,700,10,167559
1499,2170,2780,30,610,0,0,183172
1500,2190,2650,30,0,0,0,169772
1501,2160,2640,30,0,660,10,169892
1502,2170,2640,30,610,740,10,169342
1503,2430,2670,20,0,0,0,171305
1504,2150,2600,20,0,0,0,166759
1505,2070,2630,20,0,0,0,168510
1506,2170,3100,30,0,0,0,192827
1507,2190,2680,20,0,0,0,172886
1508,2180,2730,20,0,0,0,176503
1509,2190,2800,20,0,0,0,184514
1510,2190,2660,20,0,0,0,170975
1511,2160,2660,20,0,0,0,169642
1512,2160,2620,30,0,0,0,168901
1513,2470,2640,30,2470,2640,30,168981
1514,2180,2650,20,980,750,0,168851
1515,2180,2640,30,610,740,10,168881
1516,2630,3280,20,740,3280,20,211184
1517,2710,2990,10,2710,960,0,202711
1518,2610,2980,20,730,840,0,203493
1519,2910,3000,20,2910,3000,20,204092
1520,2800,2940,20,2800,2940,20,198535
1521,2630,3240,20,2630,2350,0,221789
1522,2680,9710,30,750,0,0,837435
1523,4930,2810,30,1270,790,10,181309
1524,2140,2640,30,600,740,10,169051
1525,2280,2660,20,0,0,0,169692
1526,2090,2620,20,0,0,0,168411
1527,2070,2620,10,460,740,0,167268
1528,2040,2810,20,570,0,0,186707
1529,2090,2630,20,0,0,0,168029
1530,2090,2620,20,0,600,10,168320
1531,2060,2610,20,580,730,10,166677
1532,2400,2640,20,0,0,0,169332
1533,2060,2600,20,0,0,0,166767
1534,2070,2610,20,0,0,0,167689
1535,2080,2950,20,0,2950,20,185305
1536,1880,2610,20,1630,730,10,166708
1537,2060,2600,30,580,730,10,166176
1538,2090,2600,20,590,730,0,166969
1539,2380,2630,10,2380,2630,10,168751
1540,2060,2610,20,1410,730,10,167579
1541,2080,2620,20,580,740,10,168670
1542,2170,2980,20,610,2980,20,184845
1543,2080,2610,20,2080,1520,10,166417
1544,2070,2630,10,580,740,0,167529
1545,2040,2800,20,570,0,0,186907
1546,2080,2610,20,0,0,0,166749
1547,2080,2600,20,0,580,10,166447
1548,2070,2650,20,580,740,10,173058
1549,2380,2610,20,2380,2610,20,167589
1550,2070,2620,10,1420,740,0,167098
1551,2050,2630,10,570,740,0,168300
1552,2050,2810,20,570,0,0,187619
1553,2070,2590,20,0,0,0,165907
1554,2070,2610,20,0,580,10,167329
1555,10520,2840,20,7410,800,10,186517
1556,2050,2650,20,580,740,10,169231
1557,2430,2650,20,2430,2650,20,168681
1558,2060,2620,20,1350,740,0,167839
1559,2050,2620,20,570,740,0,166498
1560,2080,2950,20,580,2950,20,182971
1561,2100,2640,20,2100,1540,10,171335
1562,2070,2630,20,580,740,10,168069
1563,2080,2630,20,590,730,10,169432
1564,2410,2630,20,2410,2630,20,167659
1565,2100,2620,10,1400,740,0,168130
1566,2050,2620,10,570,740,0,168319
1567,2070,2970,20,580,2970,20,183052
1568,2310,2670,10,2310,1390,0,170704
1569,2080,2640,20,580,740,10,170173
1570,2060,2850,20,580,0,0,190422
1571,2080,2680,30,0,0,0,174079
1572,2190,2650,20,0,670,0,169962
1573,2080,2650,20,580,750,0,170694
1574,2520,2630,20,0,0,0,167629
1575,2060,2690,30,0,0,0,173819
1576,2170,2610,20,0,0,0,167007
1577,2060,2930,30,0,2930,30,184244
1578,2170,2660,10,1950,750,0,170554
1579,2080,2620,20,580,740,0,168110
1580,2180,2630,20,610,740,0,167579
1581,2460,2680,20,0,0,0,173769
1582,2160,2630,20,0,0,0,167578
1583,2050,2630,20,0,0,0,168070
1584,2470,2620,30,2470,1840,10,169191
1585,2080,2630,20,590,740,0,169693
1586,2150,2630,20,600,740,10,166657
1587,2070,2790,30,580,0,0,185426
1588,6480,8050,20,0,0,0,625369
1589,2320,2730,10,0,600,0,173567
1590,2140,2670,30,600,750,10,171285
1591,2170,2800,30,610,0,0,185515
1592,2090,2640,20,0,0,0,169723
1593,2160,2630,10,0,630,0,167829
1594,2070,2650,20,580,740,10,170844
1595,2500,2660,20,2500,2660,20,171024
1596,2200,2680,20,1340,750,10,171676
1597,2160,2650,30,610,740,10,170312
1598,2160,2940,20,600,0,0,186798
1599,2180,2640,30,0,0,0,168600
1600,2180,2610,30,0,0,0,167439
1601,2170,2780,20,0,0,0,179136
1602,2090,2630,20,0,0,0,167418
1603,2170,2650,20,0,0,0,170553
1604,2150,2670,10,0,490,0,171344
1605,2400,2650,30,0,0,0,170453
1606,2170,2630,20,0,0,0,168910
1607,2170,2630,30,540,740,10,169312
1608,2170,2940,30,610,2940,30,183833
1609,1930,2670,30,1930,1450,10,171936
1610,2160,2650,30,610,740,10,171124
1611,2170,2660,10,610,750,0,170504
1612,2490,2660,20,2490,2660,20,170553
1613,2160,2640,30,1330,740,10,170274
1614,2180,2640,10,610,740,0,168430
1615,2540,1920,20,0,0,0,179927
1616,5380,2180,30,0,530,10,205075
1617,1230,2020,30,340,570,10,199917
1618,7490,2010,20,0,0,0,198495
1619,1200,7880,30,0,0,0,190343
1620,1420,1290,20,0,300,10,127579
1621,6620,5500,10,0,550,0,443519
1622,6440,3130,20,1810,3130,20,196321
1623,2170,2690,10,2170,1370,0,172126
1624,2110,2620,10,590,740,0,167618
1625,2070,2790,20,580,0,0,184464
1626,2100,2600,20,0,0,0,166437
1627,2080,2600,30,0,580,10,166447
1628,6240,2830,20,6210,800,0,184744
1629,2140,2650,20,600,740,10,170053
1630,2070,2640,20,580,740,10,171435
1631,2350,2660,20,0,0,0,169322
1632,2060,2600,20,0,0,0,166718
1633,2060,2620,20,460,740,0,167560
1634,2060,2820,20,580,0,0,183953
1635,2080,2640,20,0,0,0,170093
1636,2060,2630,30,0,600,10,169302
1637,2060,2600,10,580,730,0,166648
1638,2360,2630,20,2360,2630,20,169913
1639,2050,2640,20,1410,740,10,169402
1640,2060,2600,20,580,730,10,166227
1641,2080,2920,20,580,2920,20,184124
1642,2070,2630,10,2070,1590,0,168490
1643,2050,2610,20,570,730,10,167209
1644,2060,2610,20,580,730,10,168751
1645,2440,2640,20,2440,2640,20,168751
1646,2060,2600,10,1360,730,0,165997
1647,2040,2630,10,570,740,0,169152
1648,2130,2940,20,600,2940,20,183392
1649,2090,2620,30,2090,1550,10,168420
1650,2070,2620,20,580,740,0,168801
1651,2050,2790,20,570,0,0,185105
1652,2080,2630,10,0,0,0,168470
1653,2500,2870,30,0,780,10,178895
1654,6790,9020,30,0,0,0,594072
1655,2240,2930,20,0,0,0,195680
1656,2100,2640,20,0,0,0,167739
1657,2060,2590,20,0,0,10,164354
1658,2080,2650,20,590,740,10,171165
1659,2220,2600,20,2220,2600,20,166557
1660,2070,2610,20,2070,2610,20,167089
1661,2050,2580,30,1000,720,10,165555
1662,2060,2760,20,580,0,0,182441
1663,2050,2590,20,0,0,0,165425
1664,2060,2610,20,0,560,0,167700
1665,2090,2570,20,590,720,10,164163
1666,2200,2600,20,0,0,0,165577
1667,2050,2580,20,0,0,0,164824
1668,2050,2580,20,390,730,0,165016
1669,2040,2810,20,570,0,0,186757
1670,2080,2610,20,0,0,0,166989
1671,2100,2600,20,0,590,10,166627
1672,2050,2590,20,580,720,10,165657
1673,2450,2640,20,0,0,0,169692
1674,2200,2630,20,0,0,0,168561
1675,2080,2600,20,0,0,0,167148
1676,2160,2920,20,0,0,0,182231
1677,2060,2620,20,0,0,0,168250
1678,2300,2630,10,0,0,0,168481
1679,2050,2630,30,0,0,0,169501
1680,2480,2610,20,2480,1610,10,167079
1681,1980,2740,20,560,770,0,173278
1682,2030,2650,20,570,750,0,170273
1683,2360,2660,20,2360,2660,20,170914
1684,2170,2610,20,2170,2610,20,166999
1685,2090,2610,20,2090,2610,20,167328
1686,2160,2870,30,2160,500,10,191535
1687,5970,8280,20,1680,2320,10,210553
1688,1030,1260,10,0,0,0,124335
1689,720,1260,10,0,0,0,124445
1690,700,1210,10,0,0,0,120249
1691,670,1230,10,0,0,0,121180
1692,680,1210,10,0,0,0,119177
1693,880,1230,10,0,0,0,121320
1694,710,1230,10,0,0,0,121430
1695,710,1240,10,0,0,0,122612
1696,700,1220,10,0,0,0,120439
1697,700,1220,20,0,0,0,120619
1698,900,1230,10,0,0,0,121891
1699,740,1230,10,0,0,0,121821
1700,710,1230,10,0,0,0,122001
1701,700,1210,20,0,0,0,120459
1702,700,1260,10,0,0,0,124575
1703,1200,2700,20,0,0,0,173848
1704,2140,2640,20,0,0,0,168611
1705,2090,2630,30,80,740,10,169882
1706,2070,2940,20,580,2940,20,184895
1707,2070,2630,20,2070,1570,0,168821
1708,2070,2610,20,580,730,10,167810
1709,2060,2600,30,580,730,10,168120
1710,2450,2640,30,0,0,0,170043
1711,2190,2640,10,0,0,0,168901
1712,2080,2610,30,0,0,0,168841
1713,2190,2940,20,0,2940,20,184634
1714,2100,2660,20,1960,750,0,170875
1715,2190,2660,10,610,750,0,168439
1716,2080,2800,20,580,0,0,186457
1717,2200,2650,20,0,0,0,171624
1718,2080,2620,30,0,640,10,168871
1719,2270,2660,20,640,750,0,171074
1720,7210,2580,30,0,0,0,378272
1721,7770,4100,70,3690,1150,20,203983
1722,2220,2960,20,620,830,10,181449
1723,2210,2630,30,620,740,10,168820
1724,2080,2980,20,590,0,0,186758
1725,2180,2620,20,0,0,0,167509
1726,2080,2640,30,0,0,0,170193
1727,2180,2840,20,0,0,0,188950
1728,2090,2630,30,0,0,0,169242
1729,2180,2610,20,0,0,0,166617
1730,2070,2640,20,0,420,0,170083
1731,2460,2650,20,2460,2650,20,170293
1732,2060,2610,20,1330,730,10,168010
1733,2180,2610,10,620,730,0,166126
1734,2110,6570,30,590,6570,30,547644
1735,2280,2720,20,2280,1670,10,172847
1736,2090,2760,20,590,0,0,180839
1737,2170,2580,20,0,0,0,163673
1738,2080,2630,20,0,600,0,168280
1739,2160,2640,10,610,740,0,169322
1740,2430,2650,20,2430,2650,20,169312
1741,2150,2620,30,1380,730,10,166777
1742,2070,2630,30,580,740,10,169001
1743,2150,2910,10,600,0,0,181369
1744,2110,2620,20,0,0,0,167529
1745,2160,2600,20,0,0,0,165826
1746,2070,2630,20,0,0,0,169232
1747,2500,2650,30,2500,2540,10,169822
1748,2100,2640,20,590,740,10,168511
1749,2150,2600,20,610,730,0,165656
1750,2050,2970,30,570,0,0,187650
1751,2190,2620,10,0,0,0,166988
1752,2070,2630,20,0,0,0,168841
1753,10320,2860,20,5190,800,10,187168
1754,2210,2840,30,620,0,0,189792
1755,1920,2650,30,0,0,0,169752
1756,2170,2620,30,0,660,10,166638
1757,2050,2640,10,580,740,0,169423
1758,2480,2630,20,2480,2630,20,168090
1759,2040,2620,20,1330,730,10,167840
1760,2160,2590,20,610,730,0,165576
1761,2040,2960,30,570,2960,30,186888
1762,2160,2590,20,2160,1470,10,164434
1763,2050,2620,10,570,740,0,166838
1764,2150,2640,20,600,740,10,169832
1765,2360,2640,20,2360,2640,20,169082
1766,2160,2610,20,1440,730,10,166387
1767,2060,2590,30,580,730,10,165827
1768,2160,2890,20,610,0,0,180247
1769,2070,2620,20,0,0,0,168301
1770,2170,2600,20,0,0,0,166356
1771,2060,2700,80,0,2700,80,168441
1772,2130,2610,20,2130,2610,20,166397
1773,2050,2630,30,800,740,10,169502
1774,2170,2620,10,610,740,0,167269
1775,2080,2970,30,580,0,0,188240
1776,2180,2620,20,0,0,0,168409
1777,2060,2630,20,0,0,0,168981
1778,2160,2850,30,0,0,0,191224
1779,2180,2650,20,0,0,0,169492
1780,2250,2630,20,0,0,0,169061
1781,2150,2620,30,0,480,10,168120
1782,2500,2630,20,2500,2630,20,168950
1783,2160,2630,20,1340,740,10,168090
1784,2160,2610,30,610,730,10,167839
1785,2190,2980,30,620,2980,30,187529
1786,7900,2180,20,4490,610,10,215951
1787,3970,1240,20,0,0,0,122972
1788,730,1200,10,0,0,0,118697
1789,700,1230,10,0,0,0,122262
1790,690,1220,20,0,250,10,120980
1791,690,1310,10,190,370,0,129352
1792,1670,3020,30,0,0,0,181731
1793,2200,2680,20,0,0,0,171875
1794,2170,2660,30,460,750,10,170524
1795,2180,2960,20,610,2960,20,183802
1796,2180,2660,20,2180,1480,10,170464
1797,2160,2640,10,610,740,0,168630
1798,2180,2900,20,610,0,0,189322
1799,2200,2630,20,0,0,0,168550
1800,2180,2660,30,0,700,10,170624
1801,2170,2650,30,610,740,10,170113
1802,2560,2690,20,0,0,0,172337
1803,2200,2640,20,0,0,0,169602
1804,2170,2730,20,0,0,0,178986
1805,2190,2920,20,0,2920,20,183022
1806,2180,2640,30,2090,740,10,170894
1807,2200,2670,20,620,750,0,172286
1808,2210,2780,20,620,0,0,183904
1809,2180,2640,20,0,0,0,169191
1810,2170,2640,30,0,650,10,171004
1811,2160,2670,20,600,750,10,171745
1812,2500,2670,30,2500,2670,30,171515
1813,2170,2630,30,1320,740,10,169021
1814,2170,2660,20,610,750,0,170884
1815,2170,2960,20,610,2960,20,187558
1816,2180,2640,20,2180,1470,10,169112
1817,2170,2630,20,610,740,0,168049
1818,2170,2810,20,610,0,0,185536
1819,10480,3230,20,890,0,0,207378
1820,2240,2670,30,0,0,0,171744
1821,2180,2650,20,0,0,0,169592
1822,2170,2660,30,0,0,0,169932
1823,2530,2650,20,0,0,0,169332
1824,2190,2650,30,0,0,0,170653
1825,2160,2650,20,0,0,0,170133
1826,2490,2650,30,2490,2650,30,169571
1827,2210,2670,20,2210,2670,20,169963
1828,2170,2670,20,2170,2670,20,170012
1829,1940,2970,20,1940,2970,20,187238
1830,2170,2650,20,2170,1520,10,170473
1831,2170,2650,20,610,740,10,169252
1832,2200,2630,30,620,740,10,169151
1833,2520,2700,20,2520,2700,20,174069
1834,2170,2660,30,1280,750,10,171184
1835,2160,2640,20,610,740,0,169673
1836,2250,2690,20,0,0,0,171304
1837,2190,2650,20,0,0,0,170464
1838,2190,2630,20,530,740,0,168991
1839,2170,2790,20,610,0,0,183884
1840,2180,7620,30,0,690,10,651158
1841,2250,3020,20,630,0,0,191184
1842,2200,2660,20,0,0,0,170033
1843,2170,2630,20,0,0,0,167829
1844,2210,2770,20,0,0,0,182251
1845,2180,2650,20,0,0,0,169682
1846,2160,2640,20,0,0,0,168280
1847,2160,2670,10,0,530,0,171354
1848,2490,2810,20,0,0,0,180087
1849,2160,2650,20,0,0,0,170173
1850,2170,2620,30,0,0,0,167348
1851,2180,3000,30,0,0,0,188050
1852,9150,3020,20,0,0,0,203122
1853,2260,2690,20,0,0,0,172396
1854,2180,2660,30,0,0,0,170334
1855,2160,2610,30,0,0,0,167910
1856,2480,2670,20,2480,2400,0,170865
1857,2180,2640,30,610,740,10,169201
1858,2170,2640,30,610,740,10,169402
1859,2270,2920,20,640,2920,20,182271
1860,2190,2640,30,2190,1490,10,169903
1861,2160,2620,30,600,740,10,166988
1862,2180,2770,20,610,0,0,182291
1863,2200,2640,20,0,0,0,169902
1864,2170,2650,30,0,660,10,170394
1865,2170,2660,30,610,750,10,169952
1866,2490,2660,20,2490,2660,20,171175
1867,2190,2620,20,1340,730,10,168260
1868,2160,2670,30,600,750,10,172066
1869,2180,2940,30,610,2940,30,184944
1870,2180,2660,30,2180,1490,10,170834
1871,2180,2650,30,610,750,10,169912
1872,2170,2800,30,610,0,0,185997
1873,2200,2650,20,0,0,0,169461
1874,2180,2620,20,0,660,10,167879
1875,2170,2650,20,610,750,0,170263
1876,2480,2670,20,2480,2670,20,171505
1877,2170,2670,30,1330,750,10,171925
1878,2160,2640,30,600,740,10,170333
1879,2180,2940,30,610,2940,30,184974
1880,2170,2650,20,2170,1490,0,169863
1881,2180,2640,30,610,740,10,169752
1882,2200,2770,20,610,0,0,183604
1883,2170,2640,30,0,0,0,169672
1884,2160,2640,30,0,650,10,169362
1885,6660,6940,20,6320,1950,10,497228
1886,870,1270,20,250,350,10,125437
1887,730,1200,20,210,330,10,119307
1888,2000,2660,30,0,0,0,171635
1889,2210,2650,20,0,0,0,169171
1890,2200,2620,30,460,740,10,167860
1891,2270,2940,20,640,2940,20,183722
1892,2170,2700,10,2170,1510,0,172707
1893,2180,2640,20,610,740,10,169612
1894,2170,2780,20,610,0,0,182481
1895,2200,2650,20,0,0,0,169932
1896,2160,2650,20,0,660,10,171285
1897,2180,2640,20,610,740,10,169231
1898,2520,2640,20,2520,2640,20,169723
1899,2180,2650,20,1330,750,0,170022
1900,2180,2670,30,610,750,10,172357
1901,2180,2990,20,610,0,0,186417
1902,1920,2650,20,0,0,0,170353
1903,2180,2660,20,0,0,0,170463
1904,2160,2760,30,0,0,0,182262
1905,2190,2660,20,0,0,0,172256
1906,2170,2670,20,0,0,0,171565
1907,2170,2650,30,0,540,10,170272
1908,2590,2670,30,0,0,0,172387
1909,2190,2640,30,0,0,0,169241
1910,2170,2630,30,0,0,0,169001
1911,2190,3050,30,0,3050,30,194719
1912,2160,2660,10,1960,750,0,169913
1913,2160,2660,20,610,740,10,170803
1914,2160,2800,20,600,0,0,186167
1915,2190,2650,20,0,0,0,169842
1916,2180,2640,10,0,670,0,168480
1917,2220,2660,30,620,750,10,171284
1918,6420,10940,40,6260,220,10,662735
1919,2270,2760,20,640,770,10,177814
1920,2180,2660,10,610,750,0,169973
1921,2170,2670,20,610,750,0,172606
1922,2520,2680,20,0,0,0,172196
1923,2170,2640,20,0,0,0,168530
1924,2200,2670,20,0,0,0,171696
1925,2210,2950,30,0,0,0,184654
1926,2180,2670,20,0,0,0,170794
1927,2170,2660,20,0,0,0,170864
1928,2180,2780,20,0,0,0,183553
1929,2180,2630,20,0,0,0,168279
1930,2190,2630,20,0,0,0,169322
1931,2180,2640,30,0,0,0,169471
1932,2490,2670,30,2490,2670,30,171956
1933,2180,2670,20,970,750,10,171515
1934,2180,2620,30,610,740,10,168280
1935,2170,2930,20,610,2930,20,183342
1936,2180,2660,30,2180,1500,10,171064
1937,2200,2630,30,620,740,10,169421
1938,2160,2800,30,610,0,0,184915
1939,2180,2680,20,0,0,0,172105
1940,2180,2640,30,0,670,10,169913
1941,2150,2620,20,600,740,0,167047
1942,2510,2630,30,2510,2630,30,168931
1943,2180,2650,20,1340,740,10,170082
1944,2680,2960,20,750,830,10,201930
1945,3080,2960,20,3080,2960,20,199316
1946,8650,2770,20,8650,1950,10,177414
1947,2100,2630,30,590,740,10,168650
1948,2070,2630,20,580,740,10,169242
1949,2080,2910,20,580,2910,20,182611
1950,2070,2640,30,2070,1590,10,171555
1951,5840,5950,20,1640,5950,20,411972
1952,2140,2710,30,750,760,10,172316
1953,2090,2620,20,590,730,10,167178
1954,2060,2840,20,580,0,0,190703
1955,2090,2620,20,0,0,0,167970
1956,2090,2620,10,0,610,0,167459
1957,2060,2610,20,580,730,10,167469
1958,2350,2680,20,2350,2680,20,173357
1959,2050,2640,10,1390,740,0,170364
1960,2070,2620,20,580,730,10,168831
1961,2080,2920,20,580,0,0,184435
1962,2080,2610,20,0,0,0,167959
1963,2070,2610,20,0,0,0,167580
1964,2060,2630,10,0,0,0,168770
1965,2350,2620,20,2350,2600,10,168350
1966,2060,2590,20,580,730,0,166187
1967,2070,2620,10,580,740,0,166949
1968,2050,2960,20,570,2960,20,185565
1969,2060,2640,20,2060,1560,10,169392
1970,2060,2610,20,580,730,10,168140
1971,2050,2800,20,580,0,0,187089
1972,2070,2690,20,0,0,0,173267
1973,2070,2580,20,0,590,10,165086
1974,2070,2590,10,580,730,0,166627
1975,2020,2630,30,2020,2630,30,169161
1976,2060,2630,20,2060,2630,20,168540
1977,2070,2620,20,1110,730,10,167830
1978,2070,2770,20,580,0,0,183853
1979,2080,2640,20,0,0,0,168481
1980,2070,2620,20,0,590,0,168550
1981,2060,2610,10,580,730,0,167239
1982,2450,2630,30,0,0,0,168200
1983,2060,2620,10,0,0,0,168100
1984,8030,2160,30,0,0,0,214319
1985,5080,3940,20,0,0,0,196231
1986,1890,1220,20,160,340,10,120870
1987,680,2610,50,190,0,0,172936
1988,2040,2640,20,0,0,0,168551
1989,2070,2610,30,0,540,10,166927
1990,2060,2590,10,580,730,0,164775
1991,2350,2620,20,2350,2620,20,167929
1992,2070,2640,20,1430,740,10,169622
1993,2060,2620,20,580,740,0,167939
1994,2060,3000,20,580,3000,20,185856
1995,2080,2610,20,2080,1500,10,166517
1996,2080,2590,20,590,720,10,166818
1997,2080,2640,280,590,740,280,170373
1998,2000,2690,20,2000,2690,20,173498
1999,2180,2680,20,2180,2680,20,170944
2000,2100,2760,20,2100,2760,20,181940
2001,2210,2660,20,1550,740,10,171133
2002,2220,2650,20,630,740,10,170533
2003,2170,2640,30,610,740,10,170003
2004,2180,3000,30,610,3000,30,188700
2005,2170,2670,20,2170,1450,10,171034
2006,2190,2650,20,620,740,10,169983
2007,2160,2940,30,610,0,0,182751
2008,1970,2640,20,0,0,0,170083
2009,2170,2640,30,0,650,10,170162
2010,2190,2640,10,620,740,0,170393
2011,2310,2690,20,0,0,0,174218
2012,2190,2990,20,0,20,0,205376
2013,2180,2630,10,610,740,0,168030
2014,2180,2950,30,610,0,0,185035
2015,2180,2660,30,0,0,0,170523
2016,2180,2680,20,0,0,0,172366
2017,10980,4160,70,0,0,0,206496
2018,2260,3300,30,0,0,0,195781
2019,2180,2670,20,0,0,0,170072
