Sample,Start,Release,Resume,HandlerEnd,Return,End,Gen0Before,Gen0After,Gen2Before,Gen2After,ThreadsBefore,ThreadsAfter
91,161341375683,161341390771,161341392753,161342312031,161342333240,161342333931,6,6,6,6,4,4
92,161342595227,161342611407,161342618101,161343423046,161343432634,161343433175,6,6,6,6,4,4
93,161343639999,161343655358,161343657320,161344522687,161344532936,161344533517,6,6,6,6,4,4
94,161344746753,161344762352,161344767552,161345642928,161345662604,161345663376,6,6,6,6,4,4
95,161345913019,161345928919,161345930954,161346801251,161346822641,161346823312,6,6,6,6,4,4
96,161347086781,161347102761,161347107478,161347852191,161347860817,161347861328,6,6,6,6,4,4
97,161348092137,161348108477,161348113577,161348825679,161348832472,161349401961,6,6,6,6,4,4
98,161349690047,161349705535,161349708990,161350623158,161350647774,161350648495,6,6,6,6,4,4
99,161350914068,161350931872,161350938966,161351713124,161351722752,161351723353,6,6,6,6,4,4
100,161351937070,161351953371,161351958841,161352676163,161352683827,161352685991,6,6,6,6,4,4
101,161353311503,161353328034,161353332653,161354205354,161354226783,161354227595,6,6,6,6,4,4
102,161354479032,161354494190,161354496212,161355419357,161355441227,161355441959,6,6,6,6,4,4
103,161355690761,161355706971,161355712012,161356473827,161356483435,161356483966,6,6,6,6,4,4
104,161356697983,161356714174,161356719814,161357595771,161357604688,161357605238,6,6,6,6,4,4
105,161357809317,161357824105,161357829254,161358695544,161358717023,161358717755,6,6,6,6,4,4
106,161358964483,161358980433,161358982245,161359868040,161359889510,161359890251,6,6,6,6,4,4
107,161360156115,161360171624,161360173399,161361049526,161361066466,161361067237,6,6,6,6,4,4
108,161361303085,161361318494,161361321982,161362233646,161362244025,161362244506,6,6,6,6,4,4
109,161362471628,161362487297,161362492496,161363406424,161363426731,161363427383,6,6,6,6,4,4
110,161363689530,161363705479,161363712521,161364477712,161364487110,161364487631,6,6,6,6,4,4
111,161364693322,161364710284,161364713412,161365659409,161365680788,161365681450,6,6,6,6,4,4
112,161365941623,161365959215,161365967459,161366740906,161366750393,161366750934,6,6,6,6,4,4
